Timestamp,Open Price,High Price,Low Price,Close Price,Volume
2024-09-18 10:45:08,412.989083445267,413.0306752093913,412.93412243383057,413.01545901484144,18075
2024-09-18 10:45:10,413.002792181444,413.03314403490725,412.9345682461336,412.9481696673029,18618
2024-09-18 10:45:12,412.964525821065,413.05788614297023,412.9499108624828,413.0134970607799,9216
2024-09-18 10:45:14,413.0028456292515,413.065554742606,412.9718757644048,413.060005876334,13966
2024-09-18 10:45:16,413.0220363149697,413.10319696120257,412.9981628569453,413.07923484140207,16399
2024-09-18 10:45:18,413.0609238482773,413.08891431258206,413.04130097330574,413.08891431258206,7123
2024-09-18 10:45:21,413.07667932975176,413.0954986822418,412.9717169843183,412.97412565541225,10396
2024-09-18 10:45:23,413.0005690559842,413.0387311158356,412.9574566634032,412.998128262515,13587
2024-09-18 10:45:25,412.9787412434279,413.03598982993776,412.9787412434279,413.0245003718462,3412
2024-09-18 10:45:27,413.0444949234668,413.0444949234668,413.01684880158246,413.01684880158246,1118
2024-09-18 10:45:29,413.0137728117216,413.0267048111464,412.97608442446096,412.97608442446096,12964
2024-09-18 10:45:31,413.0594982730857,413.1477471963922,413.0315258826027,413.1257835371725,15892
2024-09-18 10:45:33,413.1098307661449,413.12061410124886,413.0045758278134,413.0620031055347,12181
2024-09-18 10:45:35,413.069177917905,413.1365567549113,413.02087401542553,413.1199425870968,9084
2024-09-18 10:45:37,413.0531808961094,413.06300190148767,412.9512663862909,412.9953233372676,14158
2024-09-18 10:45:39,412.9592067369636,413.0052266563778,412.9441393812524,412.9470775742041,7544
2024-09-18 10:45:41,412.9846568760487,413.0793331420616,412.9530038615359,413.046655550047,3553
2024-09-18 10:45:43,413.0491887403682,413.0799672978801,413.0215737466216,413.0421223333775,6525
2024-09-18 10:45:45,413.0258586439234,413.1177873090336,413.0052791824311,413.0734792045525,16164
2024-09-18 10:45:47,413.1098021742308,413.1359281771179,413.0710900254309,413.0964630980906,4793
2024-09-18 10:45:49,413.1589919307976,413.1605594405237,413.09661530649805,413.1346815187898,11617
2024-09-18 10:45:51,413.1806062111013,413.1918832567509,413.1136393385463,413.1508192489876,7871
2024-09-18 10:45:53,413.1287809305636,413.15174720512414,413.1066068825639,413.1355491835869,11953
2024-09-18 10:45:55,413.12275223691466,413.16520594618174,413.104234370829,413.1231471162791,12751
2024-09-18 10:45:57,413.1555805037863,413.26264272567823,413.1442384074396,413.26264272567823,17949
2024-09-18 11:04:00,413.9640181621025,414.0678595789418,413.9524392058924,414.0279882397058,10881
2024-09-18 11:04:02,414.0708513223752,414.1551601332066,414.0380570630942,414.13623232806594,9959
2024-09-18 11:04:04,414.1331589949593,414.1510125776786,414.0845583448757,414.10605722035694,7652
2024-09-18 11:04:06,414.01844872838586,414.1010752607326,413.9868132341355,414.0325770639812,12255
2024-09-18 11:04:10,414.084451305837,414.2141175611256,414.068187451753,414.1898705312833,14239
2024-09-18 11:04:12,414.2227995758764,414.3108329927876,414.18265540513954,414.2055021028271,16905
2024-09-18 11:04:14,414.2630536669985,414.2902566826263,414.1959160228689,414.24889027706416,13133
2024-09-18 11:04:18,414.327123629258,414.42344270460507,414.248914175368,414.4154726184525,18340
2024-09-18 11:04:20,414.4333398730996,414.5110037598827,414.36924292046496,414.5110037598827,12408
2024-09-18 11:04:22,414.452888358262,414.5130431694124,414.4312853086554,414.4397865426024,27289
2024-09-18 11:04:24,414.4751155964887,414.5534764270936,414.4318878297138,414.4318878297138,18208
2024-09-18 11:04:26,414.5687740070883,414.6574094810008,414.5215547566988,414.5998410748476,23421
2024-09-18 11:04:28,414.65956967716335,414.7076945093994,414.629559832814,414.676140388036,5984
2024-09-18 11:04:30,414.6503466788953,414.76112415602046,414.6407649696332,414.7315086989887,18347
2024-09-18 11:04:32,414.74856279419856,414.7766556114498,414.7233339544112,414.7599414098583,7854
2024-09-18 11:04:34,414.7936429583785,414.7936429583785,414.6366184110163,414.66607127717737,10124
2024-09-18 11:04:36,414.7029622054527,414.77910973073233,414.6966896647551,414.735446493569,10164
2024-09-18 11:04:38,414.7715560193844,414.8524002922829,414.756985697305,414.7781043894352,6493
2024-09-18 11:04:40,414.8771999783574,415.0400859428989,414.8625866186324,415.0086038728599,22211
2024-09-18 11:04:42,414.94801233651816,415.0147103092348,414.9208848107952,414.9662562543973,16943
2024-09-18 11:04:44,414.9148847797695,414.96816176309926,414.85405144441705,414.87331945632224,10765
2024-09-18 11:04:46,414.8814072890996,414.9296896827279,414.85179261292745,414.8807712795341,14259
2024-09-18 11:04:48,414.9058744025752,415.0155894930895,414.8872621131738,414.9649637371807,15731
2024-09-18 11:04:50,415.0452214160472,415.24187129316766,414.9866004018085,415.1709758435979,12380
2024-09-18 11:04:52,415.2124718340724,415.3393510213917,415.204135626292,415.3107704926794,10845
2024-09-18 11:04:54,415.35953521947454,415.4841798013617,415.3270349955805,415.4792668535025,16472
2024-09-18 11:04:56,415.42255014711793,415.4853118936269,415.3550885271974,415.3709567316919,11307
2024-09-18 11:04:58,415.39565495062095,415.62872763059966,415.39565495062095,415.6193674523644,15770
2024-09-18 11:08:04,415.61424476659823,415.6248490907969,415.5864562963787,415.6140217009904,7741
2024-09-18 11:08:06,415.66092512086186,415.7483886420645,415.62481410090703,415.7003968244384,10618
2024-09-18 11:08:08,415.72584194558993,415.772125175172,415.6496155582373,415.6496155582373,15676
2024-09-18 11:08:10,415.7430704052849,415.7555112524117,415.655065771118,415.7398893064425,9995
2024-09-18 11:08:12,415.6415805264844,415.74272504996287,415.607580269093,415.65302400068543,17149
2024-09-18 11:08:14,415.6258717624483,415.6258717624483,415.5461796642896,415.59043322146215,7898
2024-09-18 11:08:16,415.6387988593329,415.7999126164168,415.63115356316536,415.7999126164168,20256
2024-09-18 11:08:18,415.733173704433,415.8229459318588,415.72368302532834,415.8229459318588,13890
2024-09-18 11:08:20,415.8163284976016,415.82161995702745,415.796084703586,415.7977233858119,3321
2024-09-18 11:08:22,415.81135622441286,415.83102887131264,415.7512104682791,415.7736378776979,13681
2024-09-18 11:08:24,415.8018203056317,415.8130961423839,415.7423342256896,415.75633754060885,12066
2024-09-18 11:08:26,415.7720281631299,415.9142272180386,415.75375749143,415.9059874808058,12328
2024-09-18 11:08:28,415.8803208585077,415.97663405377006,415.8563564718779,415.9638768830716,13976
2024-09-18 11:08:30,415.8895117597918,415.9749436766549,415.7741091103025,415.82312482306617,23711
2024-09-18 11:08:32,415.7679035930824,415.7763956437299,415.7005448640925,415.7763956437299,7151
2024-09-18 11:08:34,415.7090174635576,415.7620843307021,415.6536853215268,415.6702322069502,15249
2024-09-18 11:08:36,415.6967492710791,415.7483042436335,415.695496608211,415.72050499547,4722
2024-09-18 11:08:38,415.53544973531694,415.72344211597766,415.4954871237381,415.4954871237381,9075
2024-09-18 11:08:40,415.47482489925096,415.5290439745639,415.4746961427081,415.50922442985,4442
2024-09-18 11:08:42,415.52774419813744,415.5544470178909,415.4491000490493,415.5304737299254,12612
2024-09-18 11:08:44,415.463184241112,415.5833316368816,415.43718961142207,415.5577299316363,13167
2024-09-18 11:08:46,415.4944529321007,415.5583320536514,415.46091676825785,415.482249205342,11764
2024-09-18 11:08:48,415.52816396115634,415.6048606724149,415.4977865934954,415.5886434244994,18163
2024-09-18 11:08:50,415.5800060140009,415.6306010813452,415.5755461712231,415.6077512574961,8295
2024-09-18 11:08:52,415.6408608920876,415.7737740622021,415.6312588449742,415.7737740622021,15908
2024-09-18 11:08:54,415.7277014820355,415.7925944236068,415.703242233878,415.74293607109206,12867
2024-09-18 11:08:56,415.7917558451937,415.8137275587107,415.72676880647447,415.7675845942477,17698
2024-09-18 11:08:58,415.7502723245268,415.78266743297087,415.7367546249546,415.759799681284,8360
2024-09-18 11:10:00,416.0194148338288,416.0367203800228,415.9830081512935,416.023329704533,10893
2024-09-18 11:10:02,415.93619503897565,416.0265142225379,415.9183651427736,415.9693379589121,13988
2024-09-18 11:10:04,415.9968008074818,416.0162878217084,415.9642268075495,416.0002058024172,18753
2024-09-18 11:10:06,415.98256370941033,416.03715232137705,415.9417365463624,415.9607758976391,15344
2024-09-18 11:10:08,415.9494369439749,415.9730131362708,415.9494369439749,415.9730131362708,3615
2024-09-18 11:10:10,415.95387028122246,416.0235102813393,415.95387028122246,415.98183021021015,6606
2024-09-18 11:10:12,415.95877173326016,416.0054378653911,415.8359538377979,415.86496484928574,10339
2024-09-18 11:10:14,415.7555930062333,415.8306117782605,415.64853817019736,415.6606168268742,18449
2024-09-18 11:10:18,415.72508812288976,415.7894929566976,415.7218175571985,415.7580028623236,4686
2024-09-18 11:10:21,415.7665659186738,415.7946203823956,415.7547701950526,415.7547701950526,7445
2024-09-18 11:10:23,415.7727863685741,415.8660118115613,415.7667252515468,415.8660118115613,15059
2024-09-18 11:10:25,415.8591506153684,415.8706390201074,415.8240758129324,415.8636449862387,2535
2024-09-18 11:10:27,415.8914285758784,415.900485503364,415.8109965713491,415.8109965713491,10857
2024-09-18 11:10:29,415.82036120570393,415.90021424762114,415.8017846615989,415.86712922684916,10972
2024-09-18 11:10:31,415.859611067442,415.9767713013849,415.84689850445153,415.8919272688512,10286
2024-09-18 11:10:33,415.9847925613333,415.9847925613333,415.7544961622226,415.7809264824807,16759
2024-09-18 11:10:35,415.7395604741943,415.7741965066256,415.72879568521296,415.76742018837774,1587
2024-09-18 11:10:37,415.6742461186136,415.73028303476593,415.6579635460622,415.6693392381287,16617
2024-09-18 11:10:39,415.71044439242246,415.76289319170536,415.6663368519387,415.72459624540073,11438
2024-09-18 11:10:42,415.69907869844224,415.7644104206752,415.6358888242472,415.6525062883836,14117
2024-09-18 11:10:44,415.6557753258358,415.66695491963566,415.5682487128546,415.63459501692864,10081
2024-09-18 11:10:46,415.6049025689702,415.617839372804,415.49488269373927,415.5867254530381,12768
2024-09-18 11:10:48,415.4710650111063,415.4876653550417,415.4195574551773,415.4427228443206,8294
2024-09-18 11:10:50,415.4423349495664,415.4692819699949,415.3915329886364,415.43559665863626,9846
2024-09-18 11:10:52,415.43235141961526,415.4594411018128,415.416443146005,415.4381501062619,14957
2024-09-18 11:10:54,415.4795334064705,415.4795334064705,415.4099515799765,415.4099515799765,3633
2024-09-18 11:10:56,415.4161745333281,415.4402640993675,415.3627115684406,415.4251546605194,12633
2024-09-18 11:10:58,415.4260670942019,415.4260670942019,415.3275045209495,415.3275045209495,12083
2024-09-18 11:18:33,415.65200454092223,415.6905385032768,415.59808318634674,415.65952282408375,10975
2024-09-18 11:18:35,415.6524527342347,415.6909810882984,415.6259922275111,415.68737624377707,6139
2024-09-18 11:18:56,415.6884925930888,415.7034712416086,415.6245352106219,415.7034712416086,10048
2024-09-18 11:18:58,415.66727054432425,415.6975081010344,415.56209718682175,415.5661586658314,5943
2024-09-18 11:19:00,415.58385688763457,415.6506628584247,415.5778919802626,415.6506628584247,19044
2024-09-18 11:19:06,415.6004497225841,415.6297489430224,415.5816396262231,415.6297489430224,4510
2024-09-18 11:19:08,415.61196228505753,415.62535328458586,415.61196228505753,415.62535328458586,2232
2024-09-18 11:19:10,415.6400595709886,415.671905321193,415.6137989846797,415.6324885419311,14052
2024-09-18 11:19:12,415.63103114012586,415.6670291161308,415.5797139724949,415.5797139724949,9953
2024-09-18 11:19:14,415.59199965282977,415.59199965282977,415.5800479972461,415.5850238731607,1200
2024-09-18 11:19:16,415.6341950136708,415.6367299042625,415.5782439885774,415.6367299042625,9453
2024-09-18 11:19:18,415.5985250192831,415.6130638346187,415.5777621709243,415.5919632178862,4798
2024-09-18 11:19:20,415.6524277149387,415.6524277149387,415.5950497497897,415.6201540929439,5563
2024-09-18 11:19:23,415.6010184317337,415.6853186669882,415.6010184317337,415.6807402279586,12396
2024-09-18 11:19:27,415.5563724628349,415.61257679243,415.4807278493383,415.5039379136942,22849
2024-09-18 11:19:29,415.56539189971767,415.59309095371873,415.5100731949777,415.51768838871584,13928
2024-09-18 11:19:31,415.5064583314808,415.5602786228994,415.4925739847326,415.5257206413957,14873
2024-09-18 11:19:33,415.4871267658424,415.5737978208158,415.43617489789074,415.5466532189597,21394
2024-09-18 11:19:35,415.5852497185713,415.6117186122788,415.5133823529368,415.5314161437732,6343
2024-09-18 11:19:37,415.524167909417,415.6005808547152,415.51073485961234,415.5599226419988,16187
2024-09-18 11:19:39,415.43969379081466,415.55360756372426,415.36919645456607,415.36919645456607,14344
2024-09-18 11:19:41,415.3686541313302,415.4778787333431,415.3484264428684,415.3783446712016,17774
2024-09-18 11:19:43,415.5002261567074,415.5213338023793,415.4194292731015,415.45766949147554,15427
2024-09-18 11:19:45,415.50758575169846,415.521220003787,415.3989452226616,415.4032213088258,21341
2024-09-18 11:19:47,415.4091139130885,415.497469473633,415.3871804137215,415.4942638648656,23528
2024-09-18 11:19:51,415.4160500132736,415.5032040369624,415.4034894877549,415.4930224381852,6110
2024-09-18 11:19:53,415.481121816719,415.5313274356992,415.4117022263167,415.4593213207639,15416
2024-09-18 11:19:55,415.4194194099977,415.48023081107465,415.3339824046562,415.46318138398783,12215
2024-09-18 11:19:57,415.47097709904017,415.4745583304346,415.4599482528539,415.4607633552431,5218
2024-09-18 11:21:35,416.5447040148591,416.5705113190016,416.4784512444178,416.513449862425,9307
2024-09-18 11:21:37,416.5173142207273,416.5472289859727,416.4876186575092,416.5066024725479,17150
2024-09-18 11:21:43,416.5275236941245,416.64041736664217,416.4827030195128,416.6060760156776,8723
2024-09-18 11:21:45,416.5350577180175,416.61113974163226,416.51173014194745,416.521548043957,12953
2024-09-18 11:21:47,416.5466696176927,416.5542519048108,416.5229082056856,416.5468257555325,2696
2024-09-18 11:21:49,416.47830581012136,416.61667073207576,416.4546640414549,416.4695485378235,13546
2024-09-18 11:21:51,416.4698683699605,416.499039667654,416.4276871805678,416.4739389868965,12603
2024-09-18 11:21:53,416.4848884809384,416.4848884809384,416.4164211591109,416.4266656373738,5503
2024-09-18 11:21:55,416.38481749463375,416.4250103734993,416.3073625551618,416.33168690449344,15482
2024-09-18 11:21:57,416.3948607172299,416.40886242778697,416.32078274190434,416.36756648776105,10021
2024-09-18 11:23:30,417.0233143139778,417.0233143139778,417.0159500670925,417.0159500670925,1107
2024-09-18 11:24:00,416.82372115137537,416.87503253005247,416.8154316029956,416.8154316029956,4339
2024-09-18 11:24:02,416.8387882438549,416.8813243963618,416.81421773588266,416.8491234840043,13108
2024-09-18 11:24:04,416.8609393769476,416.94550916673103,416.8399359128933,416.9184366260987,13084
2024-09-18 11:24:06,416.9038653229764,416.98538558273646,416.8858817470809,416.9687204447907,8774
2024-09-18 11:24:08,416.9804170888404,416.9966825615636,416.8989555111552,416.9284058266513,3325
2024-09-18 11:24:10,416.92133591030114,416.999870205482,416.92133591030114,416.9406926270869,9987
2024-09-18 11:24:12,416.9932184874462,417.0141996577429,416.93167753174254,417.0055706125343,7812
2024-09-18 11:24:14,416.9562963700424,417.0957217485278,416.93654641265874,417.0776306904476,18288
2024-09-18 11:24:16,417.09941764818143,417.19814678847234,417.07012751912,417.19003216339325,9908
2024-09-18 11:24:18,417.1983097508781,417.2574269790471,417.1755755709664,417.210333105048,10166
2024-09-18 11:24:20,417.2245686858971,417.2995422518072,417.1969922506126,417.2826591199384,15181
2024-09-18 11:24:22,417.2368201995642,417.29981727130576,417.2135807549416,417.2661529294982,12052
2024-09-18 11:24:24,417.27124413855705,417.299722289145,417.2219084722769,417.2471755647334,8931
2024-09-18 11:24:27,417.22524236067625,417.2411379913679,417.2218727314744,417.239097860376,3197
2024-09-18 11:24:29,417.264790833024,417.2755300822749,417.2138972152203,417.2368541810037,10722
2024-09-18 11:24:33,417.2132251041238,417.2511716249876,417.1486659105231,417.160784298058,13272
2024-09-18 11:24:35,417.1861292017411,417.2296973659166,417.161527354058,417.18769084710993,7640
2024-09-18 11:24:37,417.2183164085769,417.22489037638775,417.14919024202896,417.1790090883912,7319
2024-09-18 11:24:39,417.271999875831,417.370926632893,417.1754219862255,417.3208454105392,19915
2024-09-18 11:24:41,417.28505242973984,417.3255889271012,417.2197976996848,417.2541750841839,9392
2024-09-18 11:24:43,417.2066438873575,417.2075698157257,417.1341977495828,417.153484235452,16987
2024-09-18 11:24:47,417.1294349867012,417.1835601947655,417.0466640563338,417.1237878642496,16852
2024-09-18 11:24:49,417.1305925071109,417.1582361179253,417.0549124241776,417.0728926198036,14388
2024-09-18 11:24:51,417.06808499382623,417.1601087900684,417.0623154558574,417.10581522765466,4958
2024-09-18 11:24:55,417.1545979115101,417.2307036702536,417.12476726015456,417.1938477750038,15050
2024-09-18 11:24:57,417.1292410246289,417.16537252184696,417.0568137166353,417.06326442630063,8187
2024-09-18 11:25:10,417.1820628153186,417.1994896952784,417.1700169843378,417.1904467967177,2308
2024-09-18 11:25:12,417.1957889152348,417.3032315617196,417.16579722414167,417.27186280999246,15909
2024-09-18 11:25:14,417.3024248111679,417.3357313454915,417.2785449070518,417.3001216792488,7366
2024-09-18 11:25:16,417.2818398950044,417.3036094073316,417.2456545091884,417.29618804011415,9840
2024-09-18 11:25:18,417.2945261058273,417.3215619903588,417.24057760685565,417.3215619903588,10072
2024-09-18 11:25:20,417.4111232754144,417.46470288803647,417.3131695759738,417.4346449142628,13739
2024-09-18 11:25:22,417.385676539066,417.5071283636945,417.3644621445573,417.4226714123797,11350
2024-09-18 11:25:24,417.5355523862765,417.60382135890967,417.47748379450456,417.5297124190631,11941
2024-09-18 11:25:26,417.59883400004645,417.6277243025325,417.54798051860143,417.57145474674377,8831
2024-09-18 11:25:28,417.5890266704684,417.67538267333566,417.5709566424496,417.67438137515177,6482
2024-09-18 11:25:30,417.6852476672928,417.6852476672928,417.55380291508106,417.6223490369261,8333
2024-09-18 11:25:32,417.5663525222065,417.6020520659446,417.55280358711946,417.599891498113,7691
2024-09-18 11:25:34,417.6167243677192,417.63279601586106,417.5321649051359,417.5828629430641,9769
2024-09-18 11:25:36,417.5412987321654,417.62560372102905,417.52437084822935,417.54046139329,13319
2024-09-18 11:25:38,417.54515924108665,417.6711625773229,417.5136432377387,417.5380448190492,14996
2024-09-18 11:25:40,417.6608761417578,417.693662572162,417.6250654053873,417.6667552250317,14513
2024-09-18 11:25:42,417.6632279131272,417.8126885747244,417.6388104465088,417.7422073670461,16065
2024-09-18 11:25:44,417.7439119310672,417.77349359091767,417.7080097252579,417.7337437836578,14294
2024-09-18 11:25:46,417.7310458607979,417.7425506252903,417.6850889680105,417.7208569384893,9219
2024-09-18 11:25:48,417.7500702386625,417.7500702386625,417.7240758454863,417.7240758454863,295
2024-09-18 11:25:50,417.6941817694883,417.7049284959701,417.5527316481126,417.5766940757848,18861
2024-09-18 11:25:52,417.46705007293485,417.5621821478001,417.45066204961887,417.4725420668031,8213
2024-09-18 11:25:54,417.3721958145322,417.4698653266211,417.35565438973913,417.3805429547071,5174
2024-09-18 11:25:56,417.35548883361895,417.3789804236835,417.26600761106965,417.3048975581404,15723
2024-09-18 11:26:00,417.3289120918922,417.3289120918922,417.2651745919078,417.2790027132469,3693
2024-09-18 11:26:02,417.2831610067552,417.3305076849398,417.1576473299873,417.2030659529049,13264
2024-09-18 11:26:04,417.23554162122855,417.23554162122855,417.15415480713466,417.1977896087007,15283
2024-09-18 11:26:06,417.1556054411053,417.19200921551726,417.1296078474045,417.1337450840347,20394
2024-09-18 11:26:09,417.2060465732203,417.3255815454995,417.1668179251455,417.21220389350697,7962
2024-09-18 11:26:11,417.3253488968508,417.3620801767696,417.2489727122173,417.26069191623424,17044
2024-09-18 11:26:13,417.2948128288843,417.3820796618451,417.208033264826,417.3777442836816,8280
2024-09-18 11:26:15,417.35719874580974,417.3629213176534,417.2833678245556,417.313053438575,5818
2024-09-18 11:26:18,417.2463500641468,417.2987890473162,417.2157502300022,417.2631655593272,12378
2024-09-18 11:26:20,417.23034227292,417.2727296209986,417.1942600697309,417.22044230613926,19161
2024-09-18 11:26:22,417.2640090794048,417.2640090794048,417.2066946386558,417.2066946386558,7712
2024-09-18 11:26:25,417.2262746114861,417.27697093009255,417.10087885347787,417.13499401478896,17462
2024-09-18 11:26:27,417.11512215546384,417.1233055379751,417.0400787062361,417.0400787062361,8181
2024-09-18 11:26:29,417.0984103067304,417.0986532376751,417.0316515758242,417.0966830528165,11499
2024-09-18 11:26:31,417.0969826580114,417.1085248925288,417.04706486887,417.0675330986752,22508
2024-09-18 11:26:33,417.0743844498936,417.0928901739037,416.9524013085493,416.9893789180581,19038
2024-09-18 11:26:35,416.8962534112804,416.9773625499216,416.8376381026948,416.8575558416697,7679
2024-09-18 11:26:37,416.9045133332888,416.9045133332888,416.854358160421,416.8971624554248,5402
2024-09-18 11:26:39,416.86514980908777,416.8712831288866,416.8058582552511,416.8507795191618,10682
2024-09-18 11:26:41,416.8455523713814,416.855607782214,416.8192451694798,416.8192451694798,3506
2024-09-18 11:26:43,416.7992807228488,416.8885793035194,416.77258547003737,416.85045216071165,12451
2024-09-18 11:26:47,416.88285541487176,416.8947949393928,416.8490400392451,416.8553450218523,4413
2024-09-18 11:26:49,416.8343328466054,416.89243266182393,416.80574647614446,416.8820017566293,12454
2024-09-18 11:26:51,416.8908779311464,416.98971730336007,416.8908779311464,416.9716521333231,18067
2024-09-18 11:26:53,416.9818051465869,416.9905753477488,416.9088392011621,416.91152288705104,10528
2024-09-18 11:26:55,416.9587008737243,416.9934912573836,416.9305865902892,416.97602029774606,5342
2024-09-18 11:26:57,416.96440772708655,416.97111863617846,416.96440772708655,416.9695387900123,2112
2024-09-18 11:28:00,417.221014853803,417.3158364606101,417.2122041819569,417.2695169481453,9063
2024-09-18 11:28:02,417.253425979887,417.3307144680888,417.2410678048548,417.2763309153519,17509
2024-09-18 11:28:04,417.3574391284285,417.4484084237941,417.24943690991904,417.4258448218036,15336
2024-09-18 11:28:06,417.4173672788901,417.4181722851413,417.408873223842,417.408873223842,2092
2024-09-18 11:28:08,417.42916642688056,417.45118681692446,417.4153415385052,417.45118681692446,7427
2024-09-18 11:28:10,417.4253170975458,417.43609950022073,417.3929394724746,417.4071757235402,3709
2024-09-18 11:28:12,417.4083915915224,417.4471651961389,417.4083915915224,417.4414603730198,2316
2024-09-18 11:28:15,417.4458205889877,417.4458205889877,417.3924002961572,417.3924002961572,6669
2024-09-18 11:28:17,417.3751421258968,417.4135837921716,417.3751421258968,417.40835270219065,5412
2024-09-18 11:28:22,417.4476433474702,417.4476433474702,417.3115826084491,417.3166587517687,8601
2024-09-18 11:28:24,417.33217217661473,417.38425498095074,417.2935986331239,417.34855050819584,13150
2024-09-18 11:28:26,417.3716583197902,417.3903294734581,417.2718111323404,417.2915915897932,13327
2024-09-18 11:28:28,417.349000094326,417.37371411212007,417.33602444935343,417.3387360533319,5341
2024-09-18 11:28:30,417.3437469272648,417.3814719288909,417.2580277481176,417.31392385479495,12182
2024-09-18 11:28:32,417.2065946533647,417.2928840046798,417.1611461243748,417.1693946898301,8781
2024-09-18 11:28:34,417.09756856860974,417.1508338642467,416.95613635244126,417.1086167068179,8171
2024-09-18 11:28:36,416.89734288639,416.995603788809,416.8883481443609,416.9350964798324,8977
2024-09-18 11:28:38,416.9676842662837,417.097774904445,416.9619990902447,417.0050642645524,11045
2024-09-18 11:28:40,417.0537481242425,417.1276356202227,417.0036897493876,417.051059398229,20847
2024-09-18 11:28:42,417.0441375452784,417.0630120909366,417.0379877438944,417.0630120909366,4116
2024-09-18 11:28:44,417.1242278669045,417.1307884169313,417.0352937864138,417.0901042327543,4266
2024-09-18 11:28:46,417.1256283515896,417.1665024435569,417.0894751535853,417.1147759266608,6544
2024-09-18 11:28:49,416.9778551669953,417.0991776082987,416.930676713724,416.95122841704097,3838
2024-09-18 11:28:51,416.85851966793234,416.9355859686931,416.79972961886966,416.79972961886966,12856
2024-09-18 11:28:53,416.8186585768906,416.8381198065831,416.8114574448064,416.81211949898994,155
2024-09-18 11:28:57,416.80849198080585,416.8157978063952,416.7223765252803,416.75502340118095,9049
2024-09-18 11:30:00,417.2051886868942,417.2500884567643,417.1404574976058,417.20699224984975,14264
2024-09-18 11:30:02,417.1390855930309,417.1407145921112,417.0803571800296,417.0961234860077,5434
2024-09-18 11:30:04,417.0852238901607,417.11585348994817,417.0831416999004,417.11585348994817,4023
2024-09-18 11:30:06,417.1178984827573,417.12771358773927,417.1045515920184,417.1045515920184,3507
2024-09-18 11:30:08,417.1239864867927,417.1799399720478,417.09199766089546,417.1496978110155,19101
2024-09-18 11:30:10,417.1405927111272,417.1507865967861,417.0428099395642,417.05978165602426,8650
2024-09-18 11:30:12,417.0196202921001,417.0360958676465,417.0124655831872,417.0124655831872,3333
2024-09-18 11:30:15,416.99269101689214,417.06068998734673,416.9745549255824,417.0461297679194,10298
2024-09-18 11:30:17,417.0237651594101,417.0519738213097,416.97045084310486,417.0416643091735,14265
2024-09-18 11:30:19,417.04872319841087,417.0782889198866,417.0175711741026,417.0551153062862,6436
2024-09-18 11:30:21,417.0782124403616,417.08964294844543,417.0688555511405,417.0853484417312,4232
2024-09-18 11:30:23,417.0239754422463,417.0594796901789,416.90958075912056,416.9689251844968,14840
